applicant_id,name,gender,age,marital_status,employment_status,annual_income,loan_amount,loan_term_months,loan_purpose,credit_score,existing_loans_count,monthly_expense,application_date,approval_status,late_payments,risk_flag,region,employment_years,defaulted_before,debt_to_income_ratio,credit_risk_tier,income_group,approved_flag,late_payment_band
3e341158-b627-41aa-a0cb-1e25a47da46b,John Steele,Other,30,Married,Unemployed,18487.1,23388.45,48,Car,730,1,643.72,2024-07-02,Pending,1,0,Glasgow,0,0,0.4178,Good,<30K,0,1-2
e3762fbd-8de1-47a8-8d2b-32690c2f6138,Zachary Peterson,Female,33,Divorced,Self-employed,62300.37,4796.7,60,Car,326,0,4902.91,2024-12-05,Approved,1,0,Sheffield,17,0,0.9444,Poor,60K-90K,1,1-2
fbf45a3d-141f-4dfe-a9a6-ff060037dbda,Rachael Garza,Female,61,Single,Employed,101922.62,1096.01,48,Education,833,0,2761.18,2024-05-15,Approved,1,0,Birmingham,10,1,0.3251,Exceptional,90K+,1,1-2
7ba6ee63-ce77-4c99-9c0b-78b65b3161dd,Amy Graham,Female,59,Widowed,Self-employed,93319.66,37582.43,48,Personal,349,0,4418.46,2025-04-12,Approved,0,1,London,3,0,0.5682,Poor,90K+,1,0
ebd7cb0d-d9a1-4be4-9cbb-9854955dfa84,Anthony Moran,Female,28,Married,Self-employed,44720.94,20278.64,36,Personal,330,4,2161.29,2024-01-10,Denied,3,0,Glasgow,25,0,0.5799,Poor,30K-60K,0,3+
40654a7d-d571-4b60-a03f-5a99fbc2dc60,Jason Hansen,Other,51,Married,Employed,88723.77,14497.82,48,Home,358,0,3138.25,2023-12-18,Denied,0,0,London,25,0,0.4245,Poor,60K-90K,0,0
86afec14-7b92-448c-a519-e66b8dbc6b91,Joseph Harris,Female,45,Married,Unemployed,50557.53,29774.05,36,Car,337,1,3086.91,2024-08-03,Pending,1,0,Manchester,9,0,0.7327,Poor,30K-60K,0,1-2
72822578-5fcc-4cb5-9e22-0e1eba9e676b,Scott Huang,Female,26,Divorced,Employed,104212.9,38582.76,60,Education,593,3,1287.83,2025-04-22,Pending,2,0,Birmingham,27,0,0.1483,Fair,90K+,0,1-2
678ae240-1cac-4718-bd7e-c2c736aa1760,Edward White,Other,23,Single,Employed,31606.72,12879.01,60,Car,740,4,2693.83,2024-07-06,Pending,1,0,Liverpool,17,0,1.0228,Very Good,30K-60K,0,1-2
701d4b0c-b741-456d-a86f-274db898b3ba,Chad Ramirez,Male,38,Divorced,Employed,28331.96,47250.13,24,Car,587,2,1076.78,2023-12-15,Pending,1,0,Manchester,10,0,0.4561,Fair,<30K,0,1-2
2f4258f1-4094-4ef0-aa17-4da78488540d,Sue Alexander,Male,60,Married,Employed,89299.27,8297.23,36,Car,555,2,3111.95,2023-07-29,Denied,1,0,Birmingham,14,0,0.4182,Poor,60K-90K,0,1-2
bc8a6385-130e-406c-bed7-1cc273eb3cb9,Mary Paul,Male,44,Single,Self-employed,23158.27,39462.78,60,Business,698,4,2393.53,2025-04-09,Denied,1,1,Glasgow,2,0,1.2403,Good,<30K,0,1-2
09569a3a-e0d5-46a9-a923-3eaca6931635,Andrew Gray,Male,53,Single,Unemployed,52969.21,31007.18,12,Home,602,1,3387.18,2024-09-19,Pending,1,0,London,19,0,0.7674,Fair,30K-60K,0,1-2
13bcd3d8-0fcf-48c2-9978-b0dd6075e476,Scott Rose,Female,38,Divorced,Unemployed,25078.71,14241.59,12,Car,528,3,889.5,2024-02-05,Denied,0,0,Manchester,22,0,0.4256,Poor,<30K,0,0
884a5fbb-c885-4447-bc79-221dadbbba8e,Brenda Reynolds,Male,36,Single,Self-employed,66592.97,22872.19,12,Car,475,4,2082.54,2025-02-11,Denied,3,0,Birmingham,3,0,0.3753,Poor,60K-90K,0,3+
b2f2929e-cc37-4d68-8307-b9ba0e741eba,Eugene Sweeney,Other,60,Single,Unemployed,51087.41,15411.04,48,Business,309,3,3237.76,2024-02-22,Pending,1,1,Sheffield,11,0,0.7605,Poor,30K-60K,0,1-2
7d38fdc2-3830-4dd2-b971-cfbfb880a4d3,Eric Morales,Female,40,Widowed,Unemployed,26657.29,8965.35,24,Education,383,1,2148.1,2024-05-05,Denied,2,0,Liverpool,25,0,0.967,Poor,<30K,0,1-2
51b7e1a0-ed61-4b21-99f9-2d9f3aecc53a,Jeffrey Tyler,Female,33,Divorced,Employed,32976.08,1035.25,24,Education,340,4,838.44,2023-10-29,Approved,2,0,Leeds,18,0,0.3051,Poor,30K-60K,1,1-2
c0d6ea97-05ee-449e-b94a-451caddbfb4d,Joseph Lam,Female,34,Married,Employed,107351.37,37788.23,48,Education,504,2,2630.29,2023-12-10,Approved,0,1,Sheffield,26,1,0.294,Poor,90K+,1,0
83a9fdad-3ca3-4a8b-8f90-ed76e02fbf6c,Brenda Long,Female,27,Single,Employed,87164.34,49380.56,60,Education,478,0,3666.9,2024-06-03,Approved,1,0,Sheffield,18,0,0.5048,Poor,60K-90K,1,1-2
cf12c8c6-abd5-49f2-a512-18c0559bb55c,Craig Griffith,Female,58,Widowed,Self-employed,15289.59,37559.52,24,Education,750,3,3276.38,2023-11-12,Approved,1,0,Sheffield,14,0,2.5715,Very Good,<30K,1,1-2
995cf717-44fb-4909-a341-c00e61020fb3,Russell Richards,Male,46,Single,Employed,30531.27,42334.65,48,Car,358,0,4626.12,2024-09-28,Denied,2,0,Birmingham,23,0,1.8182,Poor,30K-60K,0,1-2
509d3d0c-73a2-4c5f-a83e-3524f663f255,Stephanie Miller,Male,58,Married,Employed,119301.39,39212.8,60,Home,623,4,2408.11,2023-08-18,Pending,3,0,Birmingham,8,0,0.2422,Fair,90K+,0,3+
b5bd46ab-6cc6-4c2e-993d-954d29aa3581,Mrs. Linda Anderson,Female,22,Divorced,Unemployed,63077.48,11455.19,12,Car,352,3,4766.48,2023-07-22,Approved,4,1,London,26,0,0.9068,Poor,60K-90K,1,3+
7fa89ef0-e70a-4e30-b77f-1adf8aec44af,Courtney Carter,Female,53,Single,Unemployed,95612.84,34771.82,12,Personal,615,1,4976.61,2023-11-29,Denied,1,0,Glasgow,28,1,0.6246,Fair,90K+,0,1-2
e45f1ac1-11dd-4304-96b5-a9a0b391707f,Brian Wagner,Female,40,Divorced,Self-employed,29739.36,3063.95,24,Home,477,1,1222.58,2024-05-16,Pending,2,0,Liverpool,17,0,0.4933,Poor,<30K,0,1-2
ad9aa420-2eab-45e7-9434-9269854c3758,Timothy Valdez,Female,48,Married,Employed,15708.03,33593.36,60,Home,478,2,4132.98,2024-06-28,Approved,0,0,Glasgow,10,0,3.1574,Poor,<30K,1,0
3493c33b-9235-4295-be51-db38e83e70dd,Danielle Schroeder,Other,46,Single,Self-employed,40503.78,48006.97,36,Home,301,1,1754.16,2023-08-15,Approved,1,1,Leeds,9,0,0.5197,Poor,30K-60K,1,1-2
1cbe4064-db16-4050-bbca-27f12f0c39af,Kimberly Henry,Male,29,Widowed,Employed,79253.15,19956.72,24,Personal,382,1,4987.63,2024-07-04,Approved,1,1,London,14,0,0.7552,Poor,60K-90K,1,1-2
8776360b-2e28-4bda-bc04-c56f4ae19311,Todd Gross,Other,24,Divorced,Employed,97321.67,11281.15,12,Education,755,4,2734.77,2024-02-01,Denied,0,0,Manchester,14,0,0.3372,Very Good,90K+,0,0
dfd5f900-895a-4818-b079-68c9c5a425a3,Thomas Snyder,Female,40,Widowed,Employed,84946.08,6937.48,48,Business,510,3,3361.24,2024-03-16,Approved,3,0,Leeds,7,0,0.4748,Poor,60K-90K,1,3+
db421ce5-aacb-468e-8c29-997ac045afb3,Monica Dawson,Male,62,Divorced,Unemployed,24728.54,23297.37,60,Personal,451,1,1071.07,2024-06-21,Approved,0,0,Sheffield,17,0,0.5198,Poor,<30K,1,0
5a0b8265-e10c-46bc-be4f-c51641f64754,Amber Chen,Male,51,Widowed,Self-employed,32012.26,5058.17,48,Business,678,0,1694.7,2025-01-13,Denied,1,0,Birmingham,13,0,0.6353,Good,30K-60K,0,1-2
c3737a8f-e37a-4ad3-a3fc-22e8364d55ea,Thomas Griffin,Other,31,Divorced,Unemployed,33748.54,37029.48,12,Home,792,1,3315.67,2024-08-19,Pending,1,0,Leeds,27,0,1.179,Very Good,30K-60K,0,1-2
1a93a4c7-737e-49f4-b52a-40bdcc9089c5,James Evans,Other,38,Widowed,Self-employed,86637.36,25681.35,48,Education,367,3,2764.03,2024-02-06,Approved,2,0,Glasgow,22,0,0.3828,Poor,60K-90K,1,1-2
781a3eea-63dd-488e-acdd-90d387db2b40,Casey Miller,Male,64,Divorced,Employed,83970.11,22834.94,60,Home,672,1,3587.61,2024-03-22,Pending,1,0,Leeds,21,0,0.5127,Good,60K-90K,0,1-2
18b9cb61-6f91-494e-baac-557d39498c51,Timothy Davis,Female,24,Widowed,Self-employed,104556.45,2336.42,60,Car,451,1,4084.11,2023-06-17,Denied,1,0,Sheffield,16,1,0.4687,Poor,90K+,0,1-2
a054bee4-8aac-408f-96fa-1fe01f80360a,Lisa Anderson,Female,57,Single,Self-employed,63464.91,9331.85,48,Car,714,2,1839.33,2023-04-27,Approved,0,1,Leeds,24,1,0.3478,Good,60K-90K,1,0
db66eede-5cab-48cd-a781-0fbb527124a5,Melissa Stewart,Female,34,Single,Employed,45958.65,48597.89,12,Business,450,4,1197.96,2024-06-15,Approved,2,1,Birmingham,20,0,0.3128,Poor,30K-60K,1,1-2
1cdb37cd-312e-461a-91f0-674b0e8da519,Brenda Lewis,Female,64,Married,Self-employed,71623.97,46818.62,12,Car,506,0,2616.17,2024-02-28,Pending,0,0,Sheffield,13,0,0.4383,Poor,60K-90K,0,0
b07f7b28-df9f-4915-9282-f3395d1235ae,Jacqueline Preston,Female,31,Married,Unemployed,33187.67,25244.43,24,Business,653,2,3894.96,2024-12-28,Pending,1,1,Manchester,27,0,1.4083,Fair,30K-60K,0,1-2
70259ea8-330b-4a9f-8754-3c15401a1927,Allison Williams,Female,32,Single,Employed,106649.0,22251.69,48,Home,326,0,4580.04,2024-12-14,Denied,2,0,Liverpool,18,0,0.5153,Poor,90K+,0,1-2
698a3fae-d9f2-49cf-a6be-6cbeea872b11,Maria Klein,Male,43,Widowed,Employed,112772.11,31154.37,24,Business,391,3,1851.61,2023-08-17,Pending,1,0,Liverpool,1,0,0.197,Poor,90K+,0,1-2
12c17a1a-a5a5-4545-8a38-7ceb56b30d2d,Robert Roach,Female,38,Married,Unemployed,17186.18,26927.97,48,Education,493,1,2907.34,2023-08-22,Approved,1,0,Manchester,14,0,2.03,Poor,<30K,1,1-2
27399143-7241-4614-af25-b06bc482b5e2,Jimmy Wallace,Male,35,Divorced,Self-employed,21476.99,11107.42,12,Personal,684,0,1041.18,2025-02-04,Denied,0,0,Liverpool,7,0,0.5817,Good,<30K,0,0
334e07fa-a867-4f36-b5b7-de45f5106575,Laurie Reilly,Other,40,Widowed,Employed,53490.84,25367.23,48,Car,677,0,2450.69,2025-02-27,Approved,2,0,Liverpool,12,0,0.5498,Good,30K-60K,1,1-2
890614ef-2626-444c-ba1f-2a954f09cba5,Alexis Martin,Female,37,Single,Unemployed,27937.84,25344.0,60,Car,468,1,4668.86,2025-04-13,Approved,0,0,London,23,0,2.0054,Poor,<30K,1,0
aa882c54-d816-4349-bead-ffeaea30dd8c,Jack Walker,Other,21,Widowed,Unemployed,99479.5,43109.97,48,Car,518,3,3304.66,2023-09-13,Approved,1,0,London,6,0,0.3986,Poor,90K+,1,1-2
472a4e64-2bc1-4b73-95f7-224ec5b8072d,Daniel Jones,Male,34,Married,Self-employed,76578.01,38773.27,12,Business,736,1,3909.71,2023-08-09,Approved,2,0,Leeds,13,0,0.6127,Good,60K-90K,1,1-2
dcb1383b-840e-4140-8478-18ad5adc59ad,Karla Cruz,Male,32,Single,Employed,90292.16,46010.56,12,Home,754,1,4368.06,2025-04-20,Pending,0,0,Liverpool,9,0,0.5805,Very Good,90K+,0,0
36db1b7f-3e83-4084-9f83-2af250cd16a3,Sherry Byrd,Other,47,Married,Unemployed,115447.77,48886.02,48,Personal,647,1,3495.75,2025-04-04,Denied,1,0,London,16,0,0.3634,Fair,90K+,0,1-2
608b7370-1405-478f-b35d-25b48c2028aa,Jay Smith,Female,55,Widowed,Self-employed,25748.74,14103.9,60,Business,723,1,4713.49,2023-10-18,Pending,1,0,Birmingham,19,0,2.1967,Good,<30K,0,1-2
eda0f9b6-447b-4c97-bb4a-263a225c9466,Mr. Jacob Perkins,Female,59,Divorced,Employed,66507.24,43910.81,24,Business,390,3,2153.92,2023-10-02,Denied,1,0,Sheffield,28,0,0.3886,Poor,60K-90K,0,1-2
bddb726c-cf14-45c7-8888-6e9a6e82d0da,Sean Reyes,Female,40,Single,Unemployed,119314.22,40543.13,24,Personal,737,3,4224.19,2023-06-10,Denied,2,1,Birmingham,13,0,0.4248,Good,90K+,0,1-2
422a6fbc-e949-4501-bd36-ba56f33712a9,Alyssa Flores,Female,44,Single,Unemployed,51430.48,49818.0,12,Home,416,3,4859.25,2024-04-04,Approved,0,0,Sheffield,27,0,1.1338,Poor,30K-60K,1,0
50948a60-00bb-441d-ba86-b83680f71233,Pedro Rodriguez,Male,24,Divorced,Unemployed,102224.02,33407.59,12,Personal,416,3,1796.39,2023-10-26,Denied,1,0,London,5,0,0.2109,Poor,90K+,0,1-2
7fb0e969-16ed-47a6-a547-8d51209073e1,Luis Gallegos,Other,58,Married,Self-employed,115584.07,46906.08,60,Car,358,1,1562.24,2025-01-31,Pending,0,0,London,3,0,0.1622,Poor,90K+,0,0
88ef2b05-f232-4fde-b3e4-d2f8e9c40900,Mark Barry,Other,30,Married,Unemployed,39289.18,48725.92,24,Education,451,2,1189.08,2023-10-14,Pending,2,0,Leeds,15,0,0.3632,Poor,30K-60K,0,1-2
538838d2-8cce-42a8-ba56-c73a3d46640b,Robert Austin,Male,42,Married,Self-employed,69707.7,7604.72,60,Home,663,0,1458.25,2024-11-23,Pending,1,0,London,1,0,0.251,Fair,60K-90K,0,1-2
0784b7e8-593b-409e-9c9e-1de8e9e1c76d,Jeanette Cannon,Male,30,Divorced,Unemployed,56507.96,9348.25,12,Personal,842,0,3011.37,2025-01-30,Approved,1,0,Leeds,25,0,0.6395,Exceptional,30K-60K,1,1-2
28d87e72-5013-49c2-bddc-6e2dcafea029,Jacob Cohen,Other,47,Divorced,Employed,97254.5,16520.84,12,Car,635,4,1475.26,2024-09-12,Pending,0,0,Glasgow,1,0,0.182,Fair,90K+,0,0
1773357f-aa2e-49cb-9b4b-b9b050488371,Robert Hale,Female,50,Widowed,Self-employed,39716.42,13302.86,36,Personal,391,0,3875.35,2024-10-08,Approved,2,0,Sheffield,15,0,1.1709,Poor,30K-60K,1,1-2
539159f9-0747-4c0b-9e2c-53388f28320e,Sharon Gillespie,Other,35,Divorced,Unemployed,35815.36,3054.94,36,Home,507,1,4467.94,2025-04-02,Approved,0,0,Manchester,22,0,1.497,Poor,30K-60K,1,0
406fe459-222c-483f-b9e8-3f4acb38a151,Jessica Snyder,Other,46,Married,Employed,34718.52,35752.85,60,Business,316,3,2459.53,2024-02-09,Approved,0,0,Sheffield,22,1,0.8501,Poor,30K-60K,1,0
483893e1-39b5-4f32-ac71-a3eba125ecc1,Brandon Simpson,Female,52,Widowed,Self-employed,42247.53,8203.29,60,Car,591,0,4636.2,2024-10-03,Pending,2,0,Birmingham,5,0,1.3169,Fair,30K-60K,0,1-2
9b7c0f06-20d9-412a-bd3f-0c67fd5f429a,Pamela Dillon,Male,32,Married,Employed,113685.32,11697.21,60,Home,606,3,1752.31,2024-10-03,Pending,0,1,Leeds,8,1,0.185,Fair,90K+,0,0
ebcb4948-8286-46c9-8d15-b1c83bc5dfaa,Daniel Brown,Other,28,Married,Employed,94752.47,17686.55,36,Education,300,0,943.74,2023-07-21,Denied,2,0,Glasgow,4,0,0.1195,Poor,90K+,0,1-2
fbf697d8-405f-44ee-8d45-0e442b0b6bc8,Jonathan Hicks,Female,42,Widowed,Unemployed,96258.54,31667.15,12,Car,600,1,2138.35,2023-07-11,Pending,2,0,Liverpool,25,0,0.2666,Fair,90K+,0,1-2
be56580a-0e6f-4344-a1f3-ab5f2dc3acd2,Alicia Mclaughlin,Other,37,Single,Employed,103923.96,33838.44,24,Home,746,3,2054.59,2023-09-24,Denied,2,0,Liverpool,10,0,0.2372,Very Good,90K+,0,1-2
5dec6751-8afc-45b5-bab4-9ee2ceae27ef,Mark Porter,Male,37,Married,Unemployed,40319.66,35197.91,48,Car,813,4,1023.33,2023-04-25,Denied,0,0,Sheffield,23,1,0.3046,Exceptional,30K-60K,0,0
4fe569f9-c71a-447c-a8db-0cae78f6e2cb,Lori Anderson,Male,43,Divorced,Employed,117052.02,42252.93,60,Business,491,2,1270.34,2025-01-03,Pending,1,0,Birmingham,28,0,0.1302,Poor,90K+,0,1-2
2385ee5f-a064-4d2e-8b32-627017e5dde5,Sara Trevino,Other,44,Divorced,Unemployed,16831.22,48097.14,12,Education,410,1,4710.75,2023-10-06,Denied,0,0,Manchester,14,0,3.3586,Poor,<30K,0,0
1414dde2-33c3-49eb-b545-9167217c0beb,Mrs. Maria Ayers,Female,39,Married,Unemployed,55860.8,3177.16,48,Personal,806,4,4398.34,2023-05-17,Approved,0,0,Glasgow,6,0,0.9449,Exceptional,30K-60K,1,0
0687636b-e306-4a13-8691-99c064f48a8e,Pamela Lara,Other,48,Widowed,Self-employed,48097.11,35834.38,36,Home,501,1,1709.58,2024-05-30,Approved,0,0,Birmingham,18,0,0.4265,Poor,30K-60K,1,0
eea647dd-7fc7-4e9b-8477-366e46f0bfd0,Sean Castillo,Female,39,Married,Self-employed,73509.85,42201.9,24,Personal,738,0,2924.82,2023-11-28,Approved,1,0,Glasgow,13,0,0.4775,Good,60K-90K,1,1-2
298fe0b1-81be-4e2a-b790-ff2cb8275ca5,Aaron Mendez,Other,34,Divorced,Unemployed,117861.56,48325.04,36,Business,757,1,1021.91,2024-12-17,Denied,0,0,Leeds,21,0,0.104,Very Good,90K+,0,0
bc0810a8-ba23-4027-b137-afd389f4535d,Donna Hart,Female,24,Married,Employed,19543.51,26512.51,24,Car,489,1,1296.55,2024-05-25,Approved,1,0,Manchester,22,0,0.7961,Poor,<30K,1,1-2
13722b8d-8190-4245-8ff2-147d452aa2a8,Erin Gomez,Female,52,Single,Self-employed,19721.99,33453.57,36,Home,374,0,2845.94,2023-10-25,Denied,2,0,London,9,0,1.7316,Poor,<30K,0,1-2
afa331eb-b799-4338-b403-10a76372b95b,Julie Baker,Female,32,Divorced,Employed,52042.6,27786.85,12,Personal,779,3,1810.92,2024-11-03,Pending,0,0,Liverpool,21,0,0.4176,Very Good,30K-60K,0,0
ce3f262b-42a7-4462-9c79-31ee93902d7b,Sandra Hodges,Other,56,Widowed,Employed,58564.84,1268.39,36,Home,488,3,1994.01,2023-10-24,Pending,0,0,Sheffield,5,0,0.4086,Poor,30K-60K,0,0
9f865b48-70d6-4537-adab-4d8e0bb75c4d,Jeremy Mays,Female,54,Single,Unemployed,73878.41,16900.17,48,Home,480,0,1451.46,2024-07-04,Denied,1,0,Birmingham,23,0,0.2358,Poor,60K-90K,0,1-2
62a561c7-e058-45e7-b18d-3a898fddd692,Timothy Holmes,Female,21,Widowed,Employed,76028.11,34819.71,36,Business,300,4,4277.52,2024-08-14,Approved,1,0,London,18,0,0.6751,Poor,60K-90K,1,1-2
8b595a94-bdbd-4e42-ad5f-677d89858b32,Ryan Freeman,Female,61,Single,Self-employed,61901.64,43049.5,24,Home,818,2,4385.02,2024-12-23,Denied,0,0,Manchester,10,0,0.8501,Exceptional,60K-90K,0,0
2f8e7cc7-2dfb-482b-88c6-4a24465506a1,Justin Hart,Female,21,Divorced,Self-employed,64307.45,36756.11,12,Personal,758,2,574.25,2023-09-25,Approved,1,0,Sheffield,21,0,0.1072,Very Good,60K-90K,1,1-2
f0429508-0bcc-4cc8-9845-877e3eb94678,David Barrett,Other,41,Single,Self-employed,70368.96,10462.74,48,Personal,623,3,1190.59,2024-11-18,Approved,2,0,Manchester,2,0,0.203,Fair,60K-90K,1,1-2
a1653885-4fec-4b21-b534-7b799174e920,Julian Martin,Male,58,Widowed,Employed,98823.57,12296.06,60,Business,805,1,890.98,2023-09-01,Denied,0,1,Manchester,28,0,0.1082,Exceptional,90K+,0,0
f16fcd54-ef46-43fb-a430-96f23cdbcff3,Renee Carlson,Male,34,Married,Unemployed,42579.32,12771.68,60,Car,434,1,4814.08,2023-08-24,Denied,2,0,Glasgow,25,0,1.3567,Poor,30K-60K,0,1-2
ce9e4c93-44c7-4db9-a6a5-1858e8c3bfb7,Lindsey Hopkins,Male,50,Divorced,Employed,89944.11,42675.82,36,Personal,749,2,1413.86,2023-06-29,Denied,0,1,Leeds,28,0,0.1886,Very Good,60K-90K,0,0
5397bac6-9a41-4b25-b432-63b578058b93,William Price,Female,27,Widowed,Unemployed,86444.12,18168.33,60,Car,776,3,2969.17,2024-07-02,Denied,1,0,Manchester,13,1,0.4122,Very Good,60K-90K,0,1-2
9e54301c-ceb5-4f54-b51f-ff6b6895f097,Dillon Moore,Female,37,Single,Self-employed,99730.07,43561.06,60,Home,371,2,3163.84,2025-02-16,Pending,2,0,Glasgow,15,1,0.3807,Poor,90K+,0,1-2
f36e2055-995b-446f-b202-905dbae01911,Ralph Berry,Female,40,Single,Employed,107425.24,44925.72,60,Personal,397,1,4040.63,2023-04-27,Pending,0,0,Manchester,11,0,0.4514,Poor,90K+,0,0
6128bb28-f019-4d9e-b059-8bb2214eea82,Mark Carr,Male,39,Married,Employed,66229.21,8335.91,60,Education,730,0,3948.28,2024-08-04,Approved,1,0,Manchester,12,0,0.7154,Good,60K-90K,1,1-2
25349081-7a93-4b4e-9720-d6c24305eb6c,Catherine Leonard,Male,38,Married,Self-employed,56539.0,40552.49,24,Car,491,0,1082.21,2024-09-09,Approved,1,1,Glasgow,6,0,0.2297,Poor,30K-60K,1,1-2
4ff6af73-b3ed-450a-aa86-d5f7b10e6ee6,Dawn Martinez MD,Male,53,Divorced,Unemployed,90788.41,28837.91,24,Personal,709,4,3794.77,2024-02-06,Denied,0,0,Glasgow,23,0,0.5016,Good,90K+,0,0
2accfa98-40e2-4b5d-853c-8e57ccf971d0,Douglas Gonzalez,Other,62,Married,Unemployed,57258.13,29064.5,36,Personal,631,0,3678.16,2024-06-30,Pending,2,0,Glasgow,2,0,0.7709,Fair,30K-60K,0,1-2
c01d4a6d-a575-4039-b935-a1f24fc3dd57,Stephanie Allen,Male,24,Married,Self-employed,20658.45,29165.16,12,Education,317,4,1809.6,2024-08-14,Pending,0,0,London,0,1,1.0512,Poor,<30K,0,0
7011ed13-3014-4430-b4a7-1c7affd30688,Kevin Cooper,Male,51,Divorced,Employed,85181.1,13415.57,60,Business,365,3,4858.15,2023-09-25,Pending,1,0,Leeds,10,0,0.6844,Poor,60K-90K,0,1-2
21e2e616-31d5-420b-ae3d-bc958e8ec27b,Chelsey Collier,Other,50,Divorced,Unemployed,15661.66,47767.1,48,Education,460,2,2583.89,2023-06-21,Approved,2,0,Sheffield,23,0,1.9798,Poor,<30K,1,1-2
2ed87fe8-4150-4762-829d-d48fc28e8d9f,Betty Carrillo,Female,50,Married,Self-employed,58635.04,46296.15,24,Education,558,3,3628.79,2024-04-24,Pending,4,1,Birmingham,9,0,0.7427,Poor,30K-60K,0,3+
6faaed6c-95d9-4621-9f9d-16f866134c67,John Simpson,Male,46,Married,Employed,119220.73,31951.5,24,Home,710,0,4797.08,2023-12-04,Denied,0,0,London,9,1,0.4828,Good,90K+,0,0
a7268557-01d0-4cc7-b832-d26fc1539d16,Teresa Roberts,Other,60,Single,Employed,71096.49,22241.47,60,Home,620,3,3584.35,2024-02-06,Approved,3,1,Liverpool,20,0,0.605,Fair,60K-90K,1,3+
2bbbfd6c-92e6-45e4-8baa-080ad2d989a7,Cody Cline,Female,44,Widowed,Self-employed,47722.3,42559.44,60,Personal,405,2,2954.02,2025-01-31,Pending,3,0,London,6,0,0.7428,Poor,30K-60K,0,3+
fe4c8be6-356f-4932-b8a9-e6e0f35cc625,Matthew Buckley MD,Male,33,Divorced,Employed,38318.98,43811.25,12,Home,606,0,4259.79,2023-08-28,Pending,2,0,Birmingham,12,1,1.334,Fair,30K-60K,0,1-2
7e4fadb6-d700-479d-bc31-ab46e7a56bdc,Christine Valentine,Other,52,Divorced,Employed,35187.58,49109.47,60,Car,712,0,1250.47,2024-06-16,Pending,3,0,London,7,0,0.4264,Good,30K-60K,0,3+
6025821c-659a-4206-b2e7-fd5c6181ee4b,Brandon Marks,Female,58,Widowed,Employed,31743.2,28363.12,60,Business,403,2,1756.06,2024-07-20,Pending,0,0,Sheffield,16,1,0.6638,Poor,30K-60K,0,0
06889119-b7be-497a-a273-2c61e6aaa463,Anthony Velasquez,Male,35,Single,Unemployed,73776.71,30747.71,60,Education,582,2,3509.4,2024-11-08,Approved,0,0,Sheffield,27,0,0.5708,Fair,60K-90K,1,0
3173c502-b292-4cca-819c-683085f4802d,William Anderson,Male,49,Single,Self-employed,46246.27,45800.6,36,Personal,455,4,1586.04,2023-04-29,Denied,0,0,Manchester,12,0,0.4115,Poor,30K-60K,0,0
147d2998-e86d-456c-88de-5395be0a6b06,Kelly Murillo,Female,62,Widowed,Unemployed,19718.37,47340.5,24,Home,471,1,979.36,2023-06-21,Approved,1,1,Sheffield,27,0,0.596,Poor,<30K,1,1-2
b40b2395-df15-4081-b8b8-f54a14e1fe19,Charles Miller,Female,42,Single,Self-employed,16966.12,21747.69,24,Education,483,4,723.03,2024-02-15,Pending,0,0,Liverpool,29,0,0.5114,Poor,<30K,0,0
e8c77a6b-c876-4f68-8457-80a7f9991ee9,Steven Hart,Male,43,Married,Employed,41556.11,9398.93,12,Education,614,3,3399.32,2024-07-18,Denied,0,0,London,24,0,0.9816,Fair,30K-60K,0,0
8b96c8c9-4268-4ff5-967c-516020082bb5,Walter Chandler,Female,34,Divorced,Self-employed,116722.4,21797.34,12,Personal,461,3,4177.56,2023-07-27,Denied,3,0,Birmingham,0,0,0.4295,Poor,90K+,0,3+
1780b26e-6d5d-4a5c-912c-0ee59c0ebaf4,Brandi Dean,Other,35,Divorced,Self-employed,107778.64,27869.9,60,Home,494,1,3104.96,2023-05-29,Pending,2,0,Manchester,13,0,0.3457,Poor,90K+,0,1-2
d945d63a-8c8a-4155-996c-13d8adcbded4,Jessica Stevens,Female,45,Married,Unemployed,114349.66,5589.87,12,Education,367,3,3765.31,2023-06-18,Pending,1,1,Sheffield,18,0,0.3951,Poor,90K+,0,1-2
4316dea2-8de1-4a6f-a18f-006978c499ef,Danielle Davis,Male,48,Single,Unemployed,19439.27,11889.96,12,Education,576,1,2084.91,2024-05-06,Denied,1,0,Glasgow,9,1,1.287,Poor,<30K,0,1-2
f97bfac3-0578-4eda-8a21-383e132130c4,Rebecca Brown,Female,26,Widowed,Self-employed,45194.91,39055.0,36,Home,651,4,3303.01,2023-07-22,Approved,1,0,London,19,0,0.877,Fair,30K-60K,1,1-2
50d245f6-1881-4326-90e3-902e22099400,Renee Cardenas,Female,37,Married,Unemployed,61149.65,4945.58,24,Car,650,0,2278.32,2024-09-01,Approved,2,0,London,16,0,0.4471,Fair,60K-90K,1,1-2
6b75b463-c3cd-4d58-8bcf-eafb06776c3f,Amanda Black,Other,45,Single,Unemployed,63630.43,40392.66,48,Business,382,4,4890.51,2023-12-09,Denied,1,0,London,1,1,0.9223,Poor,60K-90K,0,1-2
fc220518-11af-47b1-9c83-b5c6950da153,Dominic Walker,Male,56,Divorced,Unemployed,42528.82,45445.43,60,Home,361,2,853.74,2024-02-17,Approved,0,0,London,26,0,0.2409,Poor,30K-60K,1,0
